Player,Position,Mid 3rd,Starts,90s_stats_possession,90s,MP_stats_playing_time,Unnamed: 0,Pass,PrgP,Att 3rd,Tkl+Int,Fld_stats_misc,onxGA,Blocks_stats_defense,onGA,onG,1/3,onxG,xG+/-90,Att,Carries,Cmp,PassLive,GCA,Mn/MP,+/-90,Off,G/SoT,KP,Int_stats_misc,SCA,1/3_stats_possession,GCA90,A-xAG,xG+/-,Sw,Def 3rd,FK_stats_passing_types,PassDead,Ast,TotDist,CK,SCA90,Att 3rd_stats_possession,Crs,+/-,PPA,xA,xAG,G/Sh,Dead,Won%,PrgDist,G+A,Out,TB,In,PrgC,npxG/Sh,SoT/90,G-xG,PKcon,PrgR,npxG+xAG,Sh/90,Tkl%,Tkld,Succ,CrsPA,Gls,Def 3rd_stats_possession,Sh_stats_defense,npxG,xG,FK,CPA,TI,PKwon,Str,PK,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Nicolai Remberg,Central Midfield,844.3117771848853,5679.231312276291,7118.305250835161,6945.746691066254,5794.442741013045,2390.996495354519,7191.933491002669,777.8247330359968,-2006.4573296470542,4628.235831060465,8690.798167706214,8234.934516678668,10968.528097561544,14611.29037526549,3641.3200408654347,1595.5929101845766,1339.405795809267,-3392.1725026181816,1698.3199321569177,201.80465001047838,1118.383638341767,-762.7253112939425,-773.7804591413195,2321.9766053041462,-3845.500197312421,-885.8774710724954,-3358.9040557653193,-2022.7778102670516,4430.9070638993935,-1097.4592210222006,-379.9709540578589,-1596.6335108392818,1973.850775853035,-3449.9265259101503,755.9094277752674,2380.238307510961,-353.93554717017906,-1285.4018608829065,-513.157981487758,981.2800781919532,-1107.7533872883278,-2185.872077859664,-1035.7880722225523,-997.8168280665492,-3171.4863754426415,-292.67953959534884,-651.6996500396527,-1149.1205385112676,-1113.6011405039048,-689.0843334934945,1157.1541529401616,313.2495396621876,-666.827700877865,-493.30289836444825,-774.0019764184703,-412.00538080095544,-59.19296749512998,-355.16830610325997,-596.0546524497877,-582.9029426420449,-237.32503087250984,-162.25075787954546,-285.29713763413827,-204.71715134752984,-77.93929721982494,-43.51793790762148,-232.40960025495525,26.458480343840062,-199.00504427886347,337.33061374623315,700.4620981839648,-35.28584936391638,-37.872153119955684,-49.93337433446553,-75.23367035331118,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,261.15641125859133,,,,,65344.11452484973
Nicolas Haas,Central Midfield,-6382.218419469613,-10160.973459953399,-9601.800452158051,-9369.0381865867,-9729.350848807007,2413.821577248931,-8380.221935385454,-7425.4196164055,-3708.5933676509817,-5834.369873610549,-6144.956907228277,-5902.124975183975,-7090.496723261871,-7391.369837813572,-6688.983053269232,-5644.555890519889,-6665.691061813363,-9558.84284573277,-5783.189281712629,-5719.169012718826,-5200.0588243009015,-4562.804348912961,-4320.2742302056995,-5594.224453398882,-1096.7764847516312,-2385.054729810565,147.03704495126564,-3658.180041516036,-2955.7145268686595,-3463.714143927702,-3626.3247362997627,-3579.815879458043,76.58754927403623,-1442.5917711350348,-2111.333229303333,-2196.4762823134656,-2041.4301064335707,-1285.4018608829065,-1889.9232976744254,-2476.6929970774804,-1107.7533872883278,-70.90269581883464,-2275.128405193699,-1410.6418439097854,-233.59029446182268,-1816.0903923787098,-1612.0445438930726,-1461.916607882449,-1113.6011405039048,-1041.6391087692357,-579.7598575463401,-1281.6693464332714,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-412.00538080095544,-860.7910370296119,-1260.9298286231653,-799.360115300878,61.61817467576377,-237.32503087250984,-581.4569546687597,-571.5832684123907,-542.2292360029272,160.13254267603398,-414.9210286709427,-387.58444716266433,-211.6678427507204,-199.00504427886347,-241.02101210900184,-152.91899608397162,-167.73478743366107,-142.3502863205377,-49.93337433446553,-75.23367035331118,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-211909.1093947488
Nicolas Seiwald,Central Midfield,7267.894174211107,-156.63360380833157,2915.925742596226,2845.2392619235334,3054.949754574212,2482.296822932168,7899.758737656674,6467.171620551874,-304.32129164312636,6186.496255160403,-6568.835623654976,4972.536172402673,7551.955834162518,1589.3078001778813,3272.3806446463395,4748.560936297812,2373.5570644973577,-1102.6032495203826,3849.5187571080764,2160.0433353402223,3518.232426905129,1249.0812380337734,-1955.9450494961131,882.6673219035954,1529.8988865082085,3611.654305141713,147.03704495126564,157.75849806492707,5837.882604998071,397.0175723918002,-785.765176838097,-1879.9452777848194,-2362.750884898963,-1019.9949806560635,-677.7119007640329,663.9703363268011,1454.0943377548833,1000.4166908026315,-1889.9232976744254,1816.0651105073289,321.4062466887944,-487.235251338683,-622.6746278988367,189.05509248275476,745.7083991984503,1383.0723984663482,201.94025560783138,-523.5283997689048,-1113.6011405039048,86.53617211313647,-482.18041875496357,1760.2287951552962,-1046.2296686187192,806.936370487532,423.7502027988577,-250.81773923093138,-312.32919997970316,-898.625219615203,-799.360115300878,3.025345828690251,-237.32503087250984,-306.8046188413435,-367.0931749993532,-656.7422647252943,42.46485169302317,-291.11999841650226,-232.40960025495525,-52.916960687680096,-199.00504427886347,337.33061374623315,245.3255145743987,-155.69397488186607,-132.85227421139385,-49.93337433446553,-57.269045739278845,-21.336449729223947,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,70405.62028360419
Nicolás Domínguez,Central Midfield,11282.633172352495,2344.451360227935,2379.4517628210447,2321.7702284159536,5794.442741013045,2505.1219048265802,5068.457751040652,-942.210372492059,9908.494936380439,11751.712055517326,-1482.29102653458,2501.0222752238897,6575.792330334226,1140.2739182783087,1427.683663550863,661.380161706581,113.74503291967778,-1477.1129569789605,638.6160775011746,-1340.1155746586112,932.8880798054684,-1880.3956164760068,-4320.2742302056995,-916.4692823470931,622.9255820933187,5110.831563879782,-3358.9040557653193,-1205.0766946425597,4430.9070638993935,-1221.9989538067007,-2003.147845178811,-3579.815879458043,-2904.8260924929614,-1257.7056753004852,-2111.333229303333,5812.774249879281,-353.93554717017906,-958.856353499258,-1889.9232976744254,-5.821216409830268,-1107.7533872883278,-1636.313104573464,50.110124285500085,-1307.4355899489763,186.1091456782943,-597.361710152021,-224.87969721591065,-314.997686854784,-1113.6011405039048,-289.52225484765427,-169.92621462255894,39.76751336939641,-1046.2296686187192,-493.30289836444825,423.7502027988577,-412.00538080095544,-438.89731622198985,7.136302904702229,149.3987113375436,-758.6814291832652,-237.32503087250984,-292.34923274516365,-60.358034879797046,-114.31212867197696,-86.14867100933724,-291.11999841650226,-271.2033119818825,-211.6678427507204,-199.00504427886347,123.84511426946857,359.1096604767902,0.8365882914685148,-9.378116792524247,-49.93337433446553,-39.304421125246506,-18.968125339501814,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,39620.229228245495
Nicolò Barella,Central Midfield,3253.155176069718,9014.011264324647,8280.66554034806,8079.929596999348,5794.442741013045,2539.3595276681986,5068.457751040652,16258.1406827885,9908.494936380439,2179.5408789034195,4452.0110034392155,869.8231030858934,3159.220066935202,242.2061544791633,11389.047361466437,9653.177865807289,9038.0874627095,5955.415718034071,8745.35056561761,10810.215795733813,7877.378052508145,10861.045862599527,12230.030034761408,3041.6312470044218,5451.498341894252,23100.958668736617,1268.938197180573,9152.47076993434,-845.2512152206442,7620.322073892803,5301.1481648654735,5061.193012380845,5497.339625214034,5767.965966412418,6490.3947419324695,663.9703363268011,1333.5590120932125,1000.4166908026315,6370.668599445578,4126.413933722279,-291.0907393014009,2776.811983936928,3945.179742194818,1479.1332669928677,4243.203733699425,4582.235189311406,3296.3849135799614,2708.697650399969,235.28943574308244,-54.48573799716007,83.78032623502028,2169.273032757014,2368.3880410489687,286.8406629467399,4017.006740450842,-331.4115600159434,1375.2456832507849,-536.320610607241,81.63022372051354,588.9536342994254,-237.32503087250984,994.1801298148389,675.8063014071375,313.6049786589732,-212.02573578186036,492.9531931949536,388.2897873758813,661.4620085960014,232.0999750560924,180.1276550406156,-39.13485018158012,85.12227615403332,57.10796797148248,40.60516154670823,68.48332655894754,-16.59980094977968,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,292729.3329315238
Nicolò Fagioli,Central Midfield,-1564.5316216999477,-3491.4135558566873,-7142.961378188462,-6969.805116343619,3968.114083387157,2573.597150509817,-5548.9209487694325,248.58316210428734,-3708.5933676509817,-2272.631761382118,-1058.41231010788,-909.6669028828317,-5138.169715605286,-1553.9293731191274,-48.07392132551801,311.05038102733266,-767.1986404072148,441.7905595442049,437.2723451165834,1481.598436485823,677.8316868180578,-1209.793433366768,-773.7804591413195,6819.818115930867,2814.493287301644,-885.8774710724954,-3358.9040557653193,-932.5096561010623,-2603.97064159399,-1097.4592210222006,3069.279939574164,32.40914909755761,1336.1152375071533,-16.32760326850567,2667.4045324943345,377.9256744627744,489.81173246151684,-305.7653387319616,863.6073346989094,471.75051265551383,-189.007908303035,-437.2753446763008,-315.79035497264795,85.84883852194572,465.90877243837224,316.68480151799554,258.4311317168563,16.19815130293775,-1113.6011405039048,-219.01129979250604,3313.6597502295813,-87.82045021547577,-287.42573313701087,26.792809176343837,124.31215799452568,-89.63009766090732,109.56452082791884,-626.8967628592314,-415.3386854710409,-420.91100406484156,-237.32503087250984,-234.52768836044447,-113.28488258670085,108.68692726105336,138.2408792373342,-249.8529883316888,-77.23475334724611,-211.6678427507204,-199.00504427886347,-45.002508043972526,-152.91899608397162,-68.57515465417308,-64.13136306876507,-49.93337433446553,-39.304421125246506,-23.70477411894608,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-23324.107369658363
Niklas Schmidt,Central Midfield,-6382.218419469613,-10160.973459953399,-10406.511421820827,-10154.241736848075,-10642.515177619951,2642.0723961930544,-9088.04718203946,-5573.074118144517,-7112.865443658838,-7615.238929724764,-6992.714340081676,-8324.208594419184,-8066.660227090164,-7391.369837813572,-6688.983053269232,-3542.577206444399,-5861.351186167071,5159.768872641131,-5157.964007465741,-5164.077731837953,-4701.539510734599,-4562.804348912961,-3138.109639850906,-6673.706415949297,-1582.4541573161598,-3884.231988548634,-3358.9040557653193,-2840.478925891544,-4010.9461826926668,-2965.5552127897017,-3220.5305135195244,2653.0429933437777,1160.7379644620357,406.26918721046593,-677.7119007640329,-3054.6102679055457,-1800.359455110229,20.78016865168666,-513.157981487758,-2044.3642957171382,117.24058469206263,4525.408717120291,-1980.047373533902,-584.991812223313,-233.59029446182268,-1206.7260512653654,-651.6996500396529,-836.3244691400863,-1113.6011405039048,-736.0916368635933,233.40213238179737,-979.8960760412259,-666.827700877865,416.8645898319379,-774.0019764184703,-9.036276875895302,-860.7910370296119,-898.625219615203,194.57770308223036,3.025345828690251,-237.32503087250984,-595.9123407649396,-428.4402030232645,66.49791667912879,201.17941162359588,-373.6540185861292,-387.58444716266433,-211.6678427507204,-199.00504427886347,-256.54723025276655,-209.81106903516738,-155.69397488186607,-132.85227421139385,-49.93337433446553,-75.23367035331118,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-180476.29358420195
Oier Zarraga,Central Midfield,-4776.322820213059,-6826.193507905043,-6114.7195836193605,-5966.489468787421,-3337.200547116398,2858.9106741899705,-6964.571442077443,-6102.315689076227,-7112.865443658838,-5611.761241596271,-4873.320757948178,-5210.101083973916,-5138.169715605286,-5146.200428315708,-4475.346675954661,-4360.013361362646,-4712.294220958081,-1064.2515447924143,-4744.679504150001,-4716.920866683918,-4260.98755921089,-3668.6681047673096,-4320.2742302056995,-3975.0015095732633,144.3997895799415,2112.4770464036433,147.03704495126564,-2840.478925891544,-3659.2022974179977,-2965.5552127897017,-3423.427624909644,-3579.815879458043,-736.5252621169635,-465.3366931524131,-1633.4594531235664,-1338.3422967213855,-1920.8947807718998,-1285.4018608829065,-1889.9232976744254,-2012.1940506652677,-903.5877252915961,-1453.1267801447311,-1708.572824406889,-533.3886852429084,-93.69048108178369,-749.7027954303571,-971.8146146574595,-1149.1205385112676,-1113.6011405039048,-947.6245020290381,-1158.7311943751738,-1088.3458450883672,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-331.4115600159434,-776.4122928680874,-717.472915111222,-799.360115300878,3.025345828690251,-237.32503087250984,-364.6261632260627,-489.7872310471757,-475.93221937418843,-146.35074546576138,-332.38700850131573,-309.9970237088098,185.2093624068804,-199.00504427886347,-227.4355712332077,-39.13485018158012,-155.69397488186607,-132.85227421139385,-49.93337433446553,-75.23367035331118,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-155897.18549623084
Ondrej Duda,Central Midfield,4056.102975697996,5679.231312276291,6224.1819512098555,6073.298301886952,1228.6210969483236,3041.511329345269,821.5062711166183,1703.9974821664887,-2006.4573296470542,4850.844463074743,13777.342764826608,4774.815060628372,1694.9748111927627,4283.511091575318,689.8048711126726,3230.4652200210685,535.0659201629747,-2164.0086622375075,2546.0830158815124,1311.987211772223,1825.585455261405,1472.615299070186,2772.7133119230602,4480.940530404972,-1185.8561216653807,-885.8774710724954,147.03704495126564,3428.562960562895,5134.394834448732,2638.7327625128014,-785.765176838097,528.2047412522476,-2091.713281101963,-2182.1361544732354,4578.899637213402,950.0149981908277,3623.7301996649585,3286.2352424881688,863.6073346989094,1188.7453319958524,3996.3881626299662,295.46995303863224,120.92957188385132,2098.370790757722,-1072.9891747420565,1230.731313188012,842.1701848434444,1457.5133729152437,-101.93320831866441,1590.7698799562995,883.9317243243073,853.1407812229564,91.97623460384337,2757.2952737655023,124.31215799452568,1119.277214114273,-312.32919997970316,-717.472915111222,-370.1596937263539,237.39666121698428,-237.32503087250984,-335.7153910337031,144.13205853324038,-210.7441528592334,-66.99346550047515,-2.2509278228080123,388.2897873758813,185.2093624068804,-55.3033711672115,135.48977787729208,131.54136867200717,-83.44909957109627,-75.86420155653096,221.68223330905573,-39.304421125246506,-21.336449729223947,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,107301.3824659703
Oscar Højlund,Central Midfield,-3170.427220956503,-6826.193507905043,-6382.956573506952,-6228.223985541213,-3337.200547116398,3087.1614931340937,-3425.4452088074154,-2794.555870753042,-304.32129164312636,-3608.283553467779,-6144.956907228277,-5111.240528086765,-1721.5974522062618,-3799.098782616991,-3737.467883516471,-2958.6942386456517,-2529.0859870609997,3713.040713514377,-3335.273377457863,-2882.0357993277007,-2753.8361461034647,-3668.6681047673096,-3138.109639850906,-4334.828830423401,-439.6831630466806,-3884.231988548634,3652.978145667851,-2840.478925891544,-2603.97064159399,-2467.3962816517014,-2206.04495656893,-1454.9776273665134,-2362.750884898963,960.9274747141163,-1155.5856769437996,-1338.3422967213855,-1077.147501140204,-1285.4018608829065,-1889.9232976744254,-1445.6038163843637,-1107.7533872883278,-320.70222913074355,-1708.572824406889,-1359.0387169293808,-233.59029446182268,-1206.7260512653654,-1398.6345674812017,-523.5283997689048,2258.6253001135633,-877.1135469738898,-1067.6570515032224,-658.6725753309433,-666.827700877865,-493.30289836444825,-774.0019764184703,-412.00538080095544,-227.9504558181788,1818.6593479445125,-144.26473500292025,120.21100352283727,-237.32503087250984,-509.18002418786074,-203.50110026892327,-289.0951725113792,6.890898605136293,-291.11999841650226,-77.23475334724611,-211.6678427507204,-55.3033711672115,-126.51515329873719,74.64929572081141,-59.36747446750633,-56.86817733824333,-49.93337433446553,14.589452716850513,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-108359.95490115567
Pablo Barrios,Central Midfield,3253.155176069718,6512.92630028838,6134.769621247327,5986.053462969024,3054.949754574212,3144.2241978701245,-3425.4452088074154,5937.930049620164,-3708.5933676509817,5296.061727103296,1484.859988452318,-514.2246793342259,-2697.7609560345545,242.2061544791633,6223.895814399101,6967.316213933052,6050.539353166127,5164.854558891162,5640.418271476283,6462.000762166983,5616.6509328470065,4155.0240315071405,5137.042492632648,3221.54490742949,3390.5531224471315,-885.8774710724954,-974.8641072780413,1248.0266522309164,6189.62649027274,2016.034098590301,1243.205937063093,1944.7635759799346,1973.850775853035,4447.350996165632,2189.530756314568,1236.0596600548542,128.2057554765043,-958.856353499258,863.6073346989094,2445.3544958587154,-1107.7533872883278,-87.55599803962822,1006.1726668632418,-378.57930430169495,2284.6063463788796,316.68480151799554,-118.17470900997527,-106.46697394066307,-439.1558523804111,-501.0551200130991,1066.08001006821,1121.3181992471373,91.97623460384337,-493.30289836444825,124.31215799452568,-412.00538080095544,-59.19296749512998,-717.472915111222,-144.26473500292025,61.61817467576377,-237.32503087250984,141.3123501402304,-101.25605356240456,-5.826101461313568,-31.41951241258808,39.016082262005455,349.496075648954,-52.916960687680096,-55.3033711672115,306.2781774587038,-39.13485018158012,-47.326661915711355,-47.37016522909951,-49.93337433446553,-3.375171897181827,-21.336449729223947,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,113445.32327606854
