Player,Position,TI,Dead,Def 3rd,90s,90s_stats_possession,MP_stats_playing_time,onGA,Starts,onxGA,Tkl+Int,Unnamed: 0,CrsPA,Att,Pass,onxG,Cmp,Carries,onG,Blocks_stats_defense,PKcon,Int_stats_misc,xG+/-90,PrgDist,G/Sh,TotDist,+/-90,PrgP,Off,Sh/90,Fld_stats_misc,Mn/MP,Mid 3rd,G/SoT,Att 3rd_stats_possession,npxG/Sh,1/3_stats_possession,Crs,PrgC,Def 3rd_stats_possession,+/-,PPA,PassLive,Tkl%,xG+/-,1/3,SCA,Att 3rd,SoT/90,xA,A-xAG,GCA90,PrgR,GCA,FK_stats_passing_types,KP,Ast,xAG,Won%,SCA90,Tkld,npxG+xAG,Succ,Sh_stats_defense,Gls,G+A,Sw,TB,npxG,xG,CPA,PassDead,G-xG,CK,FK,In,OG,Out,PKwon,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Matty Cash,Right-Back,461.8500436669335,150.30953479907973,3499.4995075343686,1988.5173942073302,1939.7212807387461,669.633879638508,-1391.2158660946948,1909.3218951074148,527.8008791038319,3345.5502091442513,792.1938088873028,-1685.5343896483976,-762.5897185336474,-318.2559722857711,1285.0238722877943,-808.5118735778236,-529.8531281021811,1456.1022299040285,4.538858900922438,14297.918812290982,2415.2990845969784,799.6355469999015,-1332.2272103657504,2232.5730323858184,-651.8018584174861,1807.0300687104377,-1990.9205662264408,-3174.3637714712413,-931.4712117429974,210.9656513561336,1055.4161280754267,2419.27476928961,-81.1495236097951,-330.98831999607023,-1662.9124358711458,2443.761451067449,-971.5415696174906,1418.7551047160243,421.1375446060925,1174.0119789834018,-1450.6865205703982,-640.0787311560185,803.503636544531,339.1152980471149,-616.526863756714,-711.7940255655898,-733.4722992036675,556.6237042907965,-246.1999314167137,-19.310191471166743,-442.1733286235408,-79.05530826605325,-241.6280679585461,62.34622766904625,-182.44509279802986,-103.71927125245216,-105.4121046999548,16.087837576614138,-674.4500281275743,336.1537791564321,-190.62024430862397,367.7779048579819,58.466059985223474,94.71125074072778,15.086135134798983,-176.07135888059824,-234.57458662196805,-141.71794700350577,-128.51347908534441,-5.279414869481413,-73.81837170630328,166.57428321500967,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,27559.313320563895
Mitchell Weiser,Right-Back,11488.519836214984,9004.52446787009,-1070.787028801114,9984.450495125227,9739.442641182968,5854.77189359614,12353.037431702893,8408.578009344335,8055.199239026078,4969.438620698386,1251.430788961839,2664.9665349846277,5388.029137919051,6289.014756690566,6396.6304210389035,3890.38413072633,5346.38898291491,7221.91191343864,2171.8439840913156,-2103.897963370144,1604.5396379220701,-66.45082576197919,3030.459054167725,1501.7736336099977,1985.7353991907994,-675.3138907061042,3367.410576555786,2572.588648917451,5669.195796061352,5562.570885366798,3209.9596734318093,7410.253861289418,534.7269933228249,5105.131112510819,1089.6600025135422,2810.277695397157,1714.3634764003823,2730.488343929065,396.5389907774186,-908.1821237421601,3239.244512417856,4412.800849169365,-722.3453209789652,-233.03714298119482,355.0625007443783,3193.059600031336,2368.2223682775243,2682.9262546816403,2918.166126536943,5211.657582548675,1517.341886390294,2541.3157428687127,3500.341741237316,-587.1881078648349,2019.4265903386317,3610.727130475992,1310.7017260786429,-463.6618582080663,646.1893932624519,2023.7501710504919,1840.561932757893,1183.128385002954,-535.524230290185,1249.3824565798134,1743.9572215827643,108.1226936224519,1387.2804738231325,1214.1480371647572,1040.9754348317213,347.6494691553514,-22.918339230115826,-76.66563708990822,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,214812.31409774802
Mërgim Vojvoda,Right-Back,-2583.6111371320517,-1817.2937836611445,-6783.645199220467,-5796.996414581147,-5654.744254430627,1533.8235486314466,-474.93231290818903,-257.0968096382256,-186.8255474710649,-3758.9615914050887,1528.8864644235382,4840.21699730114,2453.5735766343664,-978.9830451834048,-1064.6662347994104,2614.783553380604,3873.143097531708,-1257.2199741122595,-428.9221661371562,-2103.897963370144,-2449.257595452472,-2244.567510923456,5551.277734953475,6617.369425040742,6933.872015462473,-1803.7419973346023,1961.946670252251,-300.8875612768952,641.943598256876,-2622.237119590689,6037.798076712061,-492.129701043611,3768.0787072190797,-782.5509565621377,-592.4675987215447,-854.8847478999204,924.3914040421845,-2.28923776476978,839.312959693549,-427.6757923439535,988.0776165834942,838.8128533294597,-988.2129423656345,-367.66124675256174,549.3803736445968,483.5693292089792,300.42592329006305,597.5141379521589,273.43674219467744,-905.8985830560536,635.5600396340682,-364.44225442924557,-241.6280679585461,134.51670939503305,296.2226644055923,-103.71927125245216,-154.4764427657105,2965.953735624566,624.0310137089284,-507.64441679059775,-79.27865418293838,-133.97623676969334,58.466059985223474,94.71125074072778,15.086135134798983,581.7794477942022,170.88917848930703,-0.6794399090797724,-6.862097305509744,-55.69782687302896,-73.81837170630328,-109.83471713148793,45.095842672187395,-33.013399927648365,93.46267040841326,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,9964.758793124442
Nahuel Molina,Right-Back,3822.3589328244348,3638.3335993422047,-1070.787028801114,1062.6725088378912,1036.595649529417,3262.2028866173237,-5056.350078840718,1187.182326858868,-1854.2872094791574,503.74548892451526,1586.2910869328553,-597.9091584901412,3404.3371784906044,1003.1981735094963,-405.1040994766859,3031.306190881249,3772.6945144373985,-1596.3852496142952,4.538858900922438,-2103.897963370144,-1233.1184254401091,1161.5376599728625,1984.99890313266,-2517.6230596570153,1532.5482569374906,1654.6209252100755,-146.24918920305134,5446.064859111797,-701.2153858893572,-2307.436811707709,-829.8094741114078,4082.9344666228794,-2647.301677495712,1197.3775268429272,-439.54690770017305,794.4383515837645,1003.3886112780042,544.2662785739973,1109.8970518089623,1013.8432018506662,800.4803752639641,345.84899183430025,-629.8696265836013,490.5674147899027,-276.47058618133167,483.5693292089792,-1250.4214104505327,-833.6510401955244,190.26435243896321,2458.516648854021,472.2671050495822,673.3284588914538,589.9207785294234,-81.99473578292735,-86.7115413573054,1134.429529323696,23.325516279917714,-265.41818226398345,265.06526494184044,259.44485225215664,-26.81523002906612,242.33936945106308,-179.13005612493993,-290.17915120563407,207.1829225179062,202.85404445680194,-31.842704066330512,-40.02799819088605,-40.80181054156449,-55.69782687302896,129.78175819844654,-149.63761318138359,90.03483023942808,-33.013399927648365,44.487718287680934,-20.91747426135365,63.135134561963284,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,30191.271397536137
Nahuel Tenaglia,Right-Back,15269.092336517175,12403.112017937749,18924.21656766662,9479.444194014626,9246.828660523335,5854.77189359614,7313.477889177111,8408.578009344335,5673.111150443089,13697.838832801861,1595.8585240177415,1577.3413038263711,3498.239756451714,4306.833537997665,4046.9403139517003,1898.88527017637,1797.20571358265,1795.2675054060644,3472.227059205551,-2103.897963370144,8495.994934658791,-240.91854341951736,4198.20531842106,-325.2248633295538,1745.7427338450918,-1471.5307104726749,1522.7391995323962,5446.064859111797,757.0715111836962,7136.5724247817,2805.9827586774873,4914.764315289513,-81.1495236097951,2204.7095622595393,477.9772384280563,2993.5358175620113,2583.3327559944,762.888485109504,2278.328358670973,-1709.0260094058378,425.2858926249036,-23.87390428706926,479.8387061607595,-350.83323378114096,403.641968969433,961.7146711188068,817.3750345369284,-97.62323429100151,-246.1999314167137,-19.310191471166743,-703.4420239587187,491.7185840603314,-241.6280679585461,-442.8471444128613,200.48911296486784,-103.71927125245216,-105.4121046999548,-146.4719766975338,-284.46254798555316,-200.80870917349597,268.03379567413793,367.7779048579819,177.2641180403052,94.71125074072778,15.086135134798983,108.1226936224519,-234.57458662196805,332.8351474553863,280.8076407856286,45.13899713406614,282.4818556270089,-173.96160521187537,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,197.90278238238005,-5.023319509114325,-2.5146595190717593,,,,,175074.18657580385
Nathan Patterson,Right-Back,-7624.374470868303,-8077.849796943676,-8497.502650346272,-9879.130681891864,-9636.707264762677,-9700.642148276756,-8263.342514993488,-9644.911196869332,-8142.99976333825,-8224.65472317896,1653.2631465270583,-3860.7848519649096,-7394.459287037033,-6264.799628364475,-6670.944385042563,-6613.796133743066,-6606.99240530789,-6005.533831140763,-6063.915491632178,-2103.897963370144,-5692.295382152106,-493.3606600301462,-4962.919135212401,-2517.6230596570153,-5003.827660765951,-1317.2897558582085,-4186.957919825714,-3174.3637714712413,-1315.2309214990642,-3566.6380432396295,-5542.873479578494,-3403.5341713768325,-81.1495236097951,-3057.731933106554,-439.54690770017305,-2870.724091713313,-2235.4968853906075,-2407.1335096553444,-2936.565053007897,52.83053905425307,-1638.2837618899282,-2118.9703156414967,-2918.6430628688454,137.1791423900644,-1831.0135693830794,-1668.0847093852449,-1767.3705216973979,-1406.1171114545975,-1119.1284991280672,-294.6242848406321,-1225.9794146290744,-1272.4916285848576,-1073.1769144465156,-1020.2109982207559,-948.3135043238252,-722.7936715405262,-620.3625886194451,-1173.3742180878824,708.2328560123191,-737.771197503424,-518.2302728677396,-133.97623676969334,-535.524230290185,-290.17915120563407,-369.1074396314155,-270.80270971494826,-31.842704066330512,-209.51124621191892,-186.9879247811977,-106.11623887657652,-124.71840418249073,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-218454.810334562
Nathaniel Clyne,Right-Back,-9304.628915447054,-9240.524485124717,-5069.787748094661,-7522.434610042378,-7337.842021684381,-6243.883472305001,-5056.350078840718,-6756.352923875146,-5046.285248180364,-5991.808157292025,1681.9654577817169,-4948.410083123166,-6079.8231955814945,-6264.799628364475,-4815.925879447402,-5468.358880616292,-4849.142201157479,-5327.20328013669,-5196.993441556021,-2103.897963370144,-4476.156212139743,-2215.906867490904,-3932.9600407824682,-2517.6230596570153,-3972.395163548171,-4211.575904212023,-4186.957919825714,-300.8875612768952,-3157.277528328185,-3251.8377353566493,-3792.3068489764332,-2987.6192470435144,-81.1495236097951,-3248.777663961429,-2274.5951999566323,-2870.724091713313,-2235.4968853906075,-2188.511303119838,-2051.0171151756363,-748.0133466094246,-2013.4782445289889,-2242.2112810152867,167.73323757640776,-199.38111703835307,-1393.7983553575878,-1907.1573803401589,-1250.4214104505327,-1406.1171114545975,-1228.2445700919866,-294.6242848406321,-1225.9794146290744,-1246.5473607518402,-1073.1769144465156,-948.0405164947689,-852.5799528831008,-722.7936715405262,-620.3625886194451,-1470.7397320040066,-1126.4809710194625,-661.0622705991485,-550.9912757236511,-573.0111106939092,-297.9281141800216,-290.17915120563407,-369.1074396314155,-176.07135888059824,-31.842704066330512,-243.4078958161255,-216.22514762912436,-55.69782687302896,-124.71840418249073,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-190454.70475579263
Neco Williams,Right-Back,4242.422543969123,3280.587541440346,18352.930750624684,6533.5741042027685,6373.247106675464,7583.151231582016,441.3512402783168,4797.880168101602,3338.6648236317587,8623.18754669519,1710.6677690363756,1577.3413038263711,845.4919290503595,10914.104266974004,3758.3818797480094,349.9417119708458,457.89127232519326,6882.746637936604,7806.837309586339,-2103.897963370144,3631.438254609341,756.112018056404,607.1272048986385,-1421.4239614932844,-265.31242961013066,3601.440136250835,1259.2147171004835,1135.8505438202778,6206.459389719845,5562.570885366798,516.7802417363312,339.7001476230236,-902.3182128532883,2083.1350062609827,-439.54690770017305,1344.2127180783264,134.41933168398657,2949.110550464572,1712.561620611473,3096.0373045762285,800.4803752639641,1208.5357494508294,248.64947017235104,355.9433110185358,209.3240960692145,961.7146711188068,300.42592329006305,801.9663062589709,-246.1999314167137,944.289135321962,276.31558354819873,491.7185840603314,1005.695201773408,-81.99473578292735,200.48911296486784,515.3551290356219,87.6943267698539,289.6641103794483,-62.87875245031385,566.2805598692585,497.360815665519,367.7779048579819,177.2641180403052,94.71125074072778,207.1829225179062,-176.07135888059824,-31.842704066330512,468.4217458722126,397.7565321773352,498.904705165994,27.98169324607163,-271.2575733338426,-29.802469939880375,93.0977877959684,-28.974709893417554,-20.91747426135365,-3.7097141150599273,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,138798.09905143638
Nicolò Savona,Right-Back,776.8977520254493,329.1825637500092,643.0704223246919,1483.511093096728,1447.1073000791127,3262.2028866173237,-5514.491855433971,1187.182326858868,-3426.4653479439307,-2135.0731798509537,1997.6908815829606,3752.5917661428834,3169.5807335878294,-3621.8913367739397,89.56750201535664,4111.661781898548,4475.834596097564,1795.2675054060644,-3896.610366441785,-2103.897963370144,-2854.637318789926,2794.7777955690517,1656.032035179287,9540.567020144023,3177.9570270372183,4331.053050466497,-58.40769505908042,-300.8875612768952,-1775.7425732063443,-1048.2355801757874,-560.4915309418601,-908.0446253769284,2485.0026302761216,-522.0340508509449,-133.70552565743006,1527.47084024318,-181.56949725929263,653.5773818417507,1097.5977748946252,2775.699750310757,-137.5058313336869,469.08995720809014,-502.7155467899765,1247.827998503842,403.641968969433,5.423987299151588,-1250.4214104505327,638.4045716135214,-464.4320733445522,-156.96723815589942,-376.85615478974626,-364.44225442924557,-241.6280679585461,-9.82425405694055,296.2226644055923,-103.71927125245216,-41.043294210018615,-646.0460400766224,-133.78556702159048,-354.22656298204686,-92.33723574088924,-196.69550447315277,-416.72617223510326,479.6016526870897,207.1829225179062,-81.34000804624819,-234.57458662196805,-73.92464779509261,-70.03903338949112,-206.9530628836716,-73.81837170630328,361.16621945894406,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,27235.347381206517
Nordi Mukiele,Right-Back,-3633.770164993771,-3606.0240731704394,-5069.787748094661,-3398.2164843057785,-3314.827846297361,-3651.314465326185,-3681.924749060959,-3145.6550826324124,-5427.419342353642,-1729.1010769624202,2160.3373120260258,-3860.7848519649096,-1502.0725199773879,-978.9830451834048,-363.88146601901514,-1264.0835083441543,-1366.9246538880916,-239.7241476061514,-2596.227291327549,-2103.897963370144,793.7801912471618,5974.206367534154,-1449.3463047156424,2597.972731773729,-1333.6668753426356,2720.7384359485263,-1639.5545896505569,-1737.6256663740683,680.3195692324829,525.7659592391138,-829.8094741114078,-908.0446253769284,740.0191656336983,-1407.7915302690003,3536.3910588554877,-671.6266257350665,-1761.5136419756884,-658.1558573712902,-1054.7756851143424,1174.0119789834018,-1638.2837618899282,-1256.2835580249678,942.2171781375764,1786.32441358931,-33.57324505605858,-950.8666965205035,300.42592329006305,1047.308908227145,-464.4320733445522,-1258.2236116337608,-572.8076762911297,-727.6620040914904,-657.4024912025308,-154.16521750891414,-278.17864423875426,-722.7936715405262,-169.78091518989115,-43.3852652066107,-319.9159552711915,-200.80870917349597,136.9897842504917,-8.537701362774525,-535.524230290185,94.71125074072778,-177.01065224830828,-176.07135888059824,-234.57458662196805,231.1451986427665,193.09597224184864,95.55740913761367,-124.71840418249073,-100.98962912040002,-44.78213246229393,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-49290.35692249819
Noussair Mazraoui,Right-Back,5187.565669044669,4979.881316474176,16067.787482456944,10573.624513087601,10314.158951952546,10175.720238560833,5939.0525593973525,9852.85714584143,9484.452092175872,16336.65750157733,2169.904749110912,-597.9091584901412,9191.083545344001,6949.741829588201,5613.40038534317,9201.047758859557,9464.78088978159,777.7716788999564,5639.532184395945,6097.010424460419,7685.235487983883,-1098.8421276902247,6113.446978966352,-2517.6230596570153,5766.066514859663,-1381.0736092702052,3806.6180472756405,-1737.6256663740683,-1238.4789795478507,2414.5678065369957,1459.3930428297483,9905.743407289323,-2647.301677495712,1162.6419394147683,-1051.2296717856593,1527.47084024318,-1208.53319132495,872.1995883772574,5426.943248741234,-1709.0260094058378,800.4803752639641,1947.9815416935683,-98.13438381026165,-1040.7817656093969,2929.774316672273,1439.8600130286343,4952.9679245118505,-506.5275709046253,299.3804234028823,-294.6242848406321,-964.7107192938967,-312.5537187632106,-657.4024912025308,351.0281545729934,391.9562158463167,-103.71927125245216,23.325516279917714,654.4324741165605,-151.51227066440964,489.57163296498294,-26.81523002906612,932.2513141891166,296.06217609538686,-290.17915120563407,-177.01065224830828,202.85404445680194,981.8167087118572,-40.02799819088605,-40.80181054156449,-55.69782687302896,-22.918339230115826,-149.63761318138359,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,196567.31162104465
