Player,Position,Def 3rd_stats_possession,Sh_stats_defense,PrgDist,TotDist,Carries,Cmp,SCA90,Att,PKcon,90s,90s_stats_possession,Int_stats_misc,Blocks_stats_defense,Unnamed: 0,Starts,MP_stats_playing_time,onxG,onxGA,onGA,FK_stats_passing_types,onG,G/SoT,Tkl+Int,Tkl%,Def 3rd,xG+/-90,1/3,Sh/90,+/-90,Att 3rd_stats_possession,Sw,xG+/-,+/-,G/Sh,GCA90,Mn/MP,SCA,PrgP,Att 3rd,PassLive,OG,Mid 3rd,KP,Tkld,Off,Won%,Pass,GCA,SoT/90,Fld_stats_misc,1/3_stats_possession,npxG+xAG,PrgR,Ast,xAG,Succ,PrgC,PPA,npxG/Sh,G+A,xA,CPA,Gls,npxG,TB,Dead,xG,CrsPA,G-xG,Crs,TI,A-xAG,PKwon,PassDead,FK,CK,In,Out,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Marco Friedl,Centre-Back,7240.856080176682,4652.099462235616,3654.115180131054,4448.044016049161,3558.3273403170915,2882.1431288999224,-5177.062382384635,2469.4441233564194,-3381.970775808788,2038.3853994900664,1984.3908351302407,6098.485571673701,4687.03311940505,714.0249565088129,2062.978587121966,1175.9566855554617,1285.8839385039018,-497.808477014743,65.35793338439119,4353.123336459128,2172.139490494206,-3835.0530435657797,6027.220739359939,-2084.347100283004,4152.380039658156,1652.30470751997,-911.6118726654338,-3682.5846837455847,1766.9459456111367,-1735.3327438928675,-1503.0889168528176,1298.7633286177552,1551.9733547109406,-1360.2253979247598,-2006.413870473654,504.9343190608949,-1257.9298303460648,51.753979926672166,-440.13729930709104,-1249.3008468110172,8490.612580245821,4652.802137232727,-506.6596858975542,-772.0892167399184,691.8533771681255,-727.5437055795741,1430.0642152244197,-1166.6370778569644,-210.3124655811376,585.7552905835363,-567.4194586327766,-922.6638945355617,-640.685965182446,-518.4743665841581,-354.8601998465444,380.788574687697,-665.2987929356258,191.97771624919972,-328.8344801691032,-509.1656717201817,-81.84460641595423,-302.350600579135,-316.96753712788774,-411.48346799090615,-263.3759553080059,32.10008993212971,-293.13693480921614,20.62798727420352,11.296354526731712,-59.970086716156956,-77.55369849685275,-63.66472083816465,-34.81862997309488,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,50114.323701493195
Marco Komenda,Centre-Back,-1529.2320353044156,-1272.724573486006,550.1931252593394,-2673.5133359779566,-3033.4709180088817,-2782.8250457895087,8614.026552736026,-1969.2080790226833,-3381.970775808788,-893.2674564169789,-869.6057940158892,-5547.65461681285,523.7365685585737,731.5283087523284,282.83946706831193,-128.16966600059453,-1648.8156669414545,1024.973167937079,3344.8936866312924,-1934.3536650983149,-135.3600791792473,-376.75865633825237,-1698.4828538412644,1921.2791171772915,-1001.3245791153146,-2456.5187509708485,494.6775733541422,-3307.119027560345,-2083.6373576252836,-457.2862806232054,-2010.350267731007,-1932.4322788241054,-2036.9650280581095,-1360.2253979247598,-352.87811201850775,-800.5708234978197,1851.6945398543162,-238.38196814709508,-440.13729930709104,2057.023456546705,-749.1716982569844,1465.3672711987865,1610.4911576374006,-1424.0400698792268,691.8533771681255,-2460.3252892077226,685.4550865297433,-321.7593364196254,-1226.0286558796831,585.7552905835363,-73.95851918076787,-352.27063077181623,488.54905970065266,-518.4743665841581,530.4225904241677,-559.9152183192388,168.0931197596167,825.9325277171451,-610.3961213237138,-509.1656717201817,348.64820066413967,264.73094059924256,-316.96753712788774,-411.48346799090615,74.77550781615311,-178.77606946059925,-293.13693480921614,642.5236036150061,11.296354526731712,225.02537125603854,16.304033552564647,-222.0710387940596,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-28658.65583361646
Marcos Senesi,Centre-Back,-4139.98080956613,-4658.338308184076,151.60204171023943,-3273.911743786587,-2099.339079262153,-3749.0462531547623,7425.139575570452,-2882.0414368384368,-3381.970775808788,-3057.1064691102756,-2976.12711552851,-3121.3754108781523,-2390.5710170339594,775.286689361117,-2684.0590663544444,-3388.485544890735,-308.27387186147615,-3465.280400510599,-2120.9992354468764,-1036.1426648758231,-1289.109864015974,-376.75865633825237,820.7683178547803,-3211.679029747878,2963.0635891719708,4109.005005667188,1510.3310621460585,-2931.6533713751055,745.3435029437326,288.24082295076414,-2010.350267731007,2160.4154906022513,285.2892196159817,-1360.2253979247598,119.56067611153372,-256.6103474316886,518.9983811970101,-180.35477853234164,1065.2062369785065,1112.35936987307,-749.1716982569844,1111.2078416394597,-506.6596858975542,1183.7633426780076,2205.7475949499913,-1177.727156228064,-59.15404216493313,-321.7593364196254,-1226.0286558796831,-379.4366254792138,666.2328899972451,-124.11332526631787,-170.17137148115492,-518.4743665841581,-354.8601998465444,380.788574687697,92.33021860550377,1301.3986363181043,2862.1974529164845,-509.1656717201817,25.7785953540692,-302.350600579135,-316.96753712788774,61.97245188540339,-263.3759553080059,-217.11718935018632,37.73449670082812,331.5757954446048,-246.53140043552992,82.52764226994078,-68.167925291911,-63.66472083816465,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-33640.38674021058
Marin Pongračić,Centre-Back,-4216.022036000937,-5504.741741858593,-4731.138731766236,-4703.573299014068,-4654.98278904094,-4768.211088320852,2669.591666908155,-4844.633156142308,-3381.970775808788,-3545.715278428116,-3451.793220386198,-4577.142934438971,-3639.5599822879026,845.3000983351789,-3870.818479723547,-3388.485544890735,-4112.514101142494,-2723.412419636635,-4307.356404278144,311.17383545791466,-1289.109864015974,-3835.0530435657797,-3042.0834787458216,3456.369404108181,-1397.7633959440432,-2060.9285485609325,-2317.9013186850098,-3776.4510977918953,2842.770521439447,-1895.0885518015752,-2517.6116186091967,-1178.4866370876712,1551.9733547109406,-1360.2253979247598,355.78007017655483,-800.5708234978197,-591.5817510174118,-2211.306415048712,-440.13729930709104,-540.8027818057911,3870.7204409944193,-1722.0675948351536,340.2006515164277,-772.0892167399184,-1578.9879495046737,504.0902631757275,-555.5601279613841,-321.7593364196254,-302.6503010628235,-862.0325835105888,-444.0542237697744,-922.6638945355617,-452.4801277019296,-518.4743665841581,-354.8601998465444,380.788574687697,-513.7729906274,-283.48839235175944,515.8504432947287,-509.1656717201817,-297.0910099560012,-302.350600579135,-316.96753712788774,-411.48346799090615,74.77550781615311,-178.77606946059925,-293.13693480921614,-134.8459168109971,11.296354526731712,-80.32690514274235,-96.32524490673622,-63.66472083816465,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-94203.52510989134
Marin Šverko,Centre-Back,-4342.757413392282,-6351.14517553311,-2670.338023203867,-4271.108109231119,-4196.729434184053,-3682.8667184037176,2907.3690623412704,-3315.63728180092,5167.483297198521,-2428.89514284448,-2364.556409282911,-695.0962049434536,-4472.219292457197,854.0517744569365,-2684.0590663544444,-2084.359193334679,-3569.0512112452056,205.01382065532866,-2120.9992354468764,1658.4903357916523,-3308.171987480245,9998.124505344329,-1362.582697615125,3984.056690240676,-1397.7633959440432,-4415.797615011042,-1224.120638447562,-2274.5884730509365,-1366.4593768444709,-617.0420885319132,-1503.0889168528176,-2794.084440808602,-1192.5089379948035,4401.107720816158,119.56067611153372,-800.5708234978197,-147.3496981316431,-934.7082435241365,-1945.4808355926887,-540.8027818057911,-749.1716982569844,-659.5893061571736,-930.0898546045452,-120.13836360060976,691.8533771681255,-914.412307735551,-803.7631708596094,-321.7593364196254,-394.98813654450953,-218.57130613542213,-690.7846934957787,-580.4279362773143,-546.5830464421878,-518.4743665841581,-177.803641792402,615.9645229394309,-210.72138601094807,191.97771624919972,140.43492175524796,8.910399255103167,-189.46780818597773,-302.350600579135,227.36068064025704,-276.2103480262463,412.9269709403122,693.4844080275069,-198.6022400920606,-134.8459168109971,305.95664591217354,-59.970086716156956,476.20692059470986,-95.34598442934363,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-51076.632857781005
Mario Gila,Centre-Back,8761.680608872826,1266.4857275375462,9408.243907536678,11390.522140004645,10344.002018005594,10095.712416763801,1837.3707828922522,8950.560963848271,-3381.970775808788,7064.07600961643,6876.9564850950355,2701.694683365124,-308.92274161072146,862.8034505786942,6216.636533913825,5088.335740223631,5995.895650947065,2001.1152480344003,2616.1079636875365,3679.465086292259,5921.826291213567,729.8955475745566,4683.6201144553825,1849.3217599774032,5738.13530697307,2632.506032882942,4322.909954185211,-584.9930202173589,2206.0580173777944,1992.3027739769802,4584.0472936854585,3075.920912710778,2818.6574898058993,211.0472708227629,-1061.5362942135705,1157.6868903402521,2740.1586456258538,3649.439736041386,1065.2062369785065,3001.68754322034,3870.7204409944193,2527.8455598767664,2880.7816637583733,2487.6650489566246,-65.09373172280768,-719.0496782088483,-555.5601279613841,-321.7593364196254,-117.97463009945166,2837.8697613966197,2516.7114129422775,332.2012857446785,206.24030347987798,-518.4743665841581,176.30947431588285,-89.5633218157709,2137.9285497665533,350.4664191161861,-141.1267193993627,8.910399255103167,348.64820066413967,-302.350600579135,227.36068064025704,129.6090118677333,1089.22989718863,214.22040940766837,85.00184405940585,-134.8459168109971,84.96142737309218,-100.68372356932774,-86.93947170179447,-158.70851161170165,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,171291.65818246471
Mario Hermoso,Centre-Back,-7815.306753915144,-8043.952042882145,-6352.960944930527,-5496.243425473312,-5853.491563282026,-4794.68290222127,7246.806528995616,-4798.9914882515195,-3381.970775808788,-8396.902742369537,-8174.478118616104,-2150.8637285042723,-6553.867567880435,880.3068028222096,-6244.337306461752,-4040.548720668763,-4909.593006325183,-4636.650896627385,-4307.356404278144,-4179.881165654545,-4461.921772316972,-376.75865633825237,-4385.684103650378,-9208.125463071672,-4965.712747402599,-2906.529421916491,-1771.0109785662858,2747.264678426641,-4112.926662911858,-191.02660077535919,18.695135781751247,-451.46762541325256,-770.2808929631507,-1360.2253979247598,-2006.413870473654,3007.1525089650977,-1035.8138039031805,-1108.789812368397,-1945.4808355926887,-1485.466868479426,-749.1716982569844,-2784.545883513134,-930.0898546045452,531.8124895386987,-822.0408406137407,2805.9716806425317,-1548.372299554286,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,49.40671568223431,-419.595737314422,112.13738473961976,-518.4743665841581,-325.834534591767,380.788574687697,-438.01008947328694,-124.99968948477307,-188.05365959179784,-509.1656717201817,-64.2014585848029,-302.350600579135,-316.96753712788774,-124.30528708232497,-263.3759553080059,-207.53190937778953,-92.44442717197617,20.62798727420352,-145.0909722536565,62.170823843355386,-21.239059267202308,-68.85837060721038,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-139463.286490486
Mark McKenzie,Centre-Back,3489.4889093928596,2959.292594886581,4394.052883102521,2917.3253030717133,2800.4467918999344,3252.7485235057734,-4582.618893801849,3416.5087320902644,5167.483297198521,6505.665941824612,6333.338079543391,1245.927159804305,2189.055188897164,915.3135073092407,5623.256827229274,5088.335740223631,5126.355027111405,2157.2979808499713,3344.8936866312924,311.17383545791466,3614.3267215401142,3081.535730889275,4347.719958229242,1753.3786170442247,5738.13530697307,2112.6306915621753,2760.36612527457,-1992.9892309120073,847.3300903948997,75.2330790724871,525.9564866599409,2321.9752709743443,707.5172646476346,1083.9765312380537,-2006.413870473654,940.1026999137998,-369.4657245745274,2024.6784268282895,-440.13729930709104,-68.47073846897366,-749.1716982569844,3236.16441899542,-506.6596858975542,1183.7633426780076,-1578.9879495046737,-362.3005286383469,437.2520436315178,-1166.6370778569644,-487.3259720261954,264.02465189595296,-320.6889889067722,788.5158967556749,-264.27429022141314,-518.4743665841581,-0.747083738259527,145.61262643596305,-134.9584848568351,-600.4657980857322,891.2659648342097,8.910399255103167,-297.0910099560012,264.73094059924256,227.36068064025704,467.7918117793829,-263.3759553080059,482.6082486347779,321.33858085229457,-134.8459168109971,-99.20125474280898,-100.68372356932774,466.82114738976816,-127.02724802052266,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,91076.40710006186
Marquinhos,Centre-Back,1841.92900330537,-426.32113981148854,7983.492800382448,11313.986204355775,10379.252276071507,10082.476509813592,8970.692645885696,8414.271366131516,5167.483297198521,1061.1677808543857,1033.058625414865,-4091.8870932520313,1356.395878727869,941.5685356745138,282.83946706831193,523.8935097774336,8604.517522454049,-2684.366736432742,-2849.784958390632,-1036.1426648758231,7652.450968468657,3081.535730889275,-1026.6825413889856,3648.255689974542,-2983.518663258957,9829.448435973218,7838.633569234151,-1335.924332587838,7504.831323146378,1885.7989020378416,3062.2632410508886,8245.833884617754,7252.051962638257,1607.734087487228,-589.0975060835289,287.3501286344425,2962.2746720687383,3997.602873729907,5581.236845835299,3001.68754322034,-749.1716982569844,2173.68613031744,1610.4911576374006,-772.0892167399184,-65.09373172280768,257.76346942466665,933.6581294279687,-321.7593364196254,-117.97463009945166,-540.3019448230054,2023.2504734902693,446.27993849742774,-358.3772089616714,-518.4743665841581,530.4225904241677,-89.5633218157709,849.9592301466333,33.489013382213315,328.1426825249884,8.910399255103167,133.40179712409264,-302.350600579135,227.36068064025704,61.97245188540339,751.0784340644711,-150.02022954340893,37.73449670082812,20.62798727420352,121.79396379627241,-59.970086716156956,-11.853286062260569,-222.0710387940596,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,144533.6780998676
Martin Valjent,Centre-Back,4756.842683306313,-426.32113981148854,3376.3735208495004,2102.923502380799,2113.0667596146054,1862.9782937338332,-2918.1771257700448,1990.2066105031488,-3381.970775808788,6017.05713250677,5857.6719746857025,-1180.3520461303933,107.40691347392618,985.3269162833025,5029.877120544722,3784.2093886675743,2010.5011250336192,2313.4807136655436,3344.8936866312924,2107.5958359028987,729.9522594482976,5433.175914203994,-522.8323070497768,3648.255689974542,1377.3083218570564,194.77526094524694,-52.212766764581815,-1523.6571606804575,-599.1872195808742,-297.5304727144977,-488.5662150964384,-101.42143460705104,-1403.6229605106298,3004.4209041516924,-1061.5362942135705,1375.2710807667047,296.88235475412563,806.107444918467,-440.13729930709104,-68.47073846897366,-749.1716982569844,-1367.908165275827,-930.0898546045452,-772.0892167399184,2205.7475949499913,-438.7467749748828,189.04900073329233,-321.7593364196254,-25.636794617765617,-218.57130613542213,-73.95851918076787,-694.5065890300634,676.7548971811691,-518.4743665841581,-708.9733159548292,380.788574687697,243.8560209137297,-124.99968948477307,-328.8344801691032,526.986470230388,-189.46780818597773,-302.350600579135,771.6888984084019,-140.93722806158644,74.77550781615311,89.61176976651035,-104.06754537490514,-134.8459168109971,600.6169372976153,62.170823843355386,100.7759923970403,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,47828.13266534874
Marvin Friedrich,Centre-Back,-1934.785242956721,420.08229386302884,-3043.4871226966416,-2713.6389721433848,-1641.0857244052672,-2001.9065357271807,-2561.511032620372,-2174.5955845312274,-3381.970775808788,-3126.9077275842524,-3044.079416222465,-6032.910457999789,-1557.9117068646642,1029.085296892091,-3870.818479723547,1175.9566855554617,-1177.8144956971378,-1942.4987555587784,-3578.5706813343872,-3506.2229154876754,-1289.109864015974,-3835.0530435657797,-3713.8837911981,-2420.148100549138,-1397.7633959440432,1060.4850393762893,-2474.1557015760736,1480.0680888014585,2053.3008697702894,-2001.5924237407137,-2517.6116186091967,464.03779669527455,1129.7453096792876,-1360.2253979247598,119.56067611153372,-3085.2048229755696,-1480.0458567889493,-1050.7626227536434,-1945.4808355926887,-1249.3008468110172,-749.1716982569844,-1722.0675948351536,-930.0898546045452,-1424.0400698792268,-822.0408406137407,215.2933325710356,-1051.966213757835,-321.7593364196254,528.3902182723501,-862.0325835105888,-690.7846934957787,-124.11332526631787,-452.4801277019296,776.1211377088014,353.3660323700252,-324.7392700675049,16.567317451390817,-441.97709521874583,-328.8344801691032,8.910399255103167,-81.84460641595423,-302.350600579135,-316.96753712788774,-208.57378804391635,-263.3759553080059,-293.7994291293605,-151.3348927334829,-134.8459168109971,-99.20125474280898,-100.68372356932774,-105.71101811167796,126.42286070890937,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-78568.01037576378
