Player,Position,TB,PassLive,SCA,SCA90,KP,Unnamed: 0,Att 3rd_stats_possession,1/3_stats_possession,PPA,Fld_stats_misc,Off,Succ,PrgP,GCA,Att 3rd,Starts,xA,90s_stats_possession,90s,Ast,Tkld,Pass,A-xAG,G-xG,FK,xAG,MP_stats_playing_time,onxGA,PrgC,Mn/MP,onG,onxG,onGA,GCA90,Mid 3rd,Carries,npxG+xAG,G+A,PrgR,Won%,CK,xG+/-90,Blocks_stats_defense,In,Att,+/-90,PassDead,Crs,Sh/90,Tkl+Int,SoT/90,Cmp,1/3,Tkl%,Gls,G/SoT,TotDist,npxG,xG,Def 3rd,+/-,Int_stats_misc,FK_stats_passing_types,PKwon,xG+/-,Dead,PrgDist,Def 3rd_stats_possession,G/Sh,Out,CrsPA,Sh_stats_defense,Sw,CPA,PK,npxG/Sh,PKcon,TI,Str,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Pablo Marín,Attacking Midfield,-3645.204860958896,-5730.356929222644,-6277.011187030957,-6309.48130101255,-4668.309855311176,3131.8737163413216,-5689.705445204991,-5701.959277408236,-4615.268120948131,-3675.934136135958,-3660.1571323500284,-1440.5571038580704,-4543.036552261824,-3322.430710611912,-1561.6457345759907,-4492.954131622396,-3745.8540393985104,-3865.751502852894,-3751.217096553176,-199.71302486149423,-3134.127287212135,-3436.410516860799,3937.7793682210286,-1576.879322279191,-1896.6963334351028,-2689.284562371962,-2689.1712247965265,-2788.750489654338,-2907.8545380623646,-2290.070725358759,-2424.3775502230424,-2803.829410105973,-1938.4843568632073,-487.56546329058233,-159.3762151300581,-2084.5669268210036,-2147.37670218897,-1454.489651788901,-1750.7886466085704,-108.39521653583509,-1410.8450633139114,-858.1995507112749,-1309.5728446580567,-1142.476819447967,-1346.2612746959253,-408.38571991179606,-975.6402515643194,-1072.820803614887,-1311.4224120188387,-719.4535130453622,-942.2399936576879,-900.228527282075,-807.0573760304256,42.63100999361962,-864.4371122331713,-1170.5982691687855,-610.6589120099991,-667.9311760383905,-593.7219326858036,-453.3638805566056,-102.448846200888,-502.2063476752859,-325.3130310286962,-202.73403213634245,-92.2860414323537,-277.43617832350276,-291.7338894473977,-168.80089272933265,-257.166407568549,-120.80382875013483,-59.24023135888992,32.574164248700214,-96.47526300380628,-57.20519506148209,-34.96368521750722,-38.525841873818194,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-128768.54035904676
Pablo Torre,Attacking Midfield,-2368.408505917144,-5446.117339018871,-5682.585790283207,10080.946595691372,-5059.575748494646,3162.3118391130934,-5352.788841689872,-5701.959277408236,-4995.998677525086,-4406.658524351148,-3660.1571323500284,-5306.186129294718,-4748.044402191655,-2092.9436397357526,-3968.417396098988,-5649.293996538965,-1941.1954835348306,-5960.347418780632,-5783.754367611592,-2068.4563289226194,-3907.330064283302,-5233.49545781395,644.9224813316233,6143.011962943321,-508.61130728985995,-2500.902835309591,-5180.553335463746,-3994.7391273301387,-3156.5026741499432,-3984.981827177953,-2196.548669965353,-2705.370315420573,-3290.4352925282305,6023.018702055354,-2319.1987167201532,-2485.985784106127,-2211.659987512796,-482.3562620728497,-2174.731923328945,-2739.7793501517,-109.94519095709208,1779.2600443488209,-2393.072061396196,240.4597001918206,-1413.6064687714063,2492.7413422652885,-569.897797739158,-844.7956138795432,-143.12090508920477,-1258.015857096462,1590.4744421245457,-903.806824368398,-836.3358352550133,537.0597797649573,34.30306000925278,1712.6125592552096,-651.2725538110496,-737.7649214092917,-646.8682443670997,-655.717094706232,249.40730348530786,-415.64183248388787,-209.3511070429569,-202.73403213634245,124.97682368095502,-168.08351315150534,-257.5651091017391,-279.9210783953758,974.1493596639041,-93.70570962981351,-113.89143071110529,-131.54950946590472,-96.47526300380628,-111.21514499340392,-34.96368521750722,-74.00482454847676,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-106885.43773480738
Paul Nebel,Attacking Midfield,7845.962334416878,807.1536454641504,2044.944367437555,-3479.8634556532397,26.8808628904669,3385.5247394394205,8613.935813118645,4414.835287022629,4141.534680321844,3996.671940123542,-353.39448174414053,667.9678191073733,787.167545913778,366.0305020165668,4455.283419231502,4179.594855251875,5793.055470166653,4632.323356053931,4495.0769745981115,1669.030279199631,3051.4949293572013,12737.353951717572,644.9224813316233,8314.231386912152,-1896.6963334351028,1266.7317059378156,2791.8694186713583,2741.1486294444553,3432.6729321708794,2486.4969252226065,3499.1733364768725,3325.249234060138,89.44204663432728,-1048.8227189238526,1640.4758695283545,2514.29693816291,1709.620417240604,2920.1106019333297,4650.754831869089,-1842.4409820061978,-388.70944931926766,620.5109798275294,5552.58886135016,-527.8383662747282,1549.5820705497638,1240.8119483590738,-164.15534391399663,1891.5066629445816,-431.195249263635,716.7127377575706,280.4497339613214,849.5587479299418,-338.6020284370244,-517.3244642052451,1532.2033470799595,866.8707162508379,521.3282902820735,693.8268586941821,442.63114509946905,153.6957618922735,752.0589458941591,190.30977385589782,-122.37966405365239,-202.73403213634245,202.22584238790927,-43.10903866922254,45.072659674093806,214.37216129150568,333.86516070302844,14.686766851471864,432.62056281104833,196.69783796330518,-13.510758932699344,104.82465473428343,-34.96368521750722,67.91110615015751,-17.31638933227552,55.26429660177246,65.65794567896612,,,,,,128303.80866350405
Paul Wanner,Attacking Midfield,-1091.612150875391,-2603.7214369811336,-530.8990184693656,-4013.753615154997,-1929.4486030268843,3405.8168212872683,160.3919431029637,705.3439467313124,-1950.1542249094427,-2945.2097479207673,1299.9868435588035,2425.0719215785766,-647.8874035950377,1595.5175728927265,-5171.803226860487,2445.0850578770205,-909.9620230412995,2118.8082569406433,2056.0322493280114,-2068.4563289226194,2278.2921522860343,607.0306002837938,-253.12939691094175,-1335.632719615988,2267.558745000626,-1935.75765412248,2293.592996537914,2035.2040610488648,-794.3453813179502,637.5029959653037,-1057.404268676908,125.32865678465878,3243.9942298527144,185.9432434693421,2720.387120323402,70.87780686215912,-540.2945690933141,-482.3562620728497,-818.1134378237458,291.76919088040205,819.269003583493,-1002.1551424813449,-45.49042513022721,1469.7366065382985,181.6328158915531,-1783.4460444378121,850.2007906489067,447.34712795407137,-751.2778539018908,417.51143550695963,-913.1283334762828,-12.810849873935581,-104.37435464032374,340.47966648237735,34.30306000925278,367.1141726573453,-6.176801482734675,65.32315035607172,176.89958669298886,760.7554043411527,-956.9566382959351,-329.07731729248997,573.3918798607835,-202.73403213634245,-309.54890654566236,409.9234313290526,-16.26136218861006,80.26159238421225,-35.529569466707464,14.686766851471864,-4.589032006674562,-131.54950946590472,-41.16559362306832,-43.702707578501624,76.74955291647926,32.43212347549892,-17.31638933227552,26.45943113161785,-7.233502490055589,,,,,,2319.548175965747
Randy Nteka,Attacking Midfield,-6198.797571042402,-6298.8361096301915,-5484.44399136729,-8498.43095496975,-4668.309855311176,3892.8267856356183,-4158.266338318092,-7050.865219332351,-6138.190347255953,-2579.847553813172,-3660.1571323500284,-4603.344488306237,-5875.587576805723,-5781.404852364231,-2765.031565337489,132.4053280438818,-4777.087499892042,-1531.773196533414,-1486.3898516595123,-3937.199632983745,-2876.3930281884122,-740.7831054310703,-1450.5319012343618,835.5867043528438,-1896.6963334351028,-3066.0480164967025,798.763730137582,-1347.4469958466736,-2659.206401974787,-1981.9050704825418,-2196.548669965353,-1671.54982122388,-1487.8340449748662,-3742.8575459635504,-879.3170489934231,-2433.626802721111,-990.2775663600975,-968.4229569308753,-1623.6056635924579,534.2930741629702,-1410.8450633139114,-572.2447884366974,-226.0736279199171,-1142.476819447967,-1510.4151852549105,-388.48291117208225,-772.7690246517387,-1186.8333984825588,-559.2282911189374,-779.2937734954844,367.78471450553644,-1097.0348670298479,-1070.563509051714,-273.0885658844638,34.30306000925278,290.22855056603873,-825.3759950202045,30.406277670621115,-62.25881587284327,-453.3638805566056,-152.71401044177313,-329.07731729248997,-354.30351202513106,-202.73403213634245,-106.7702324399076,-254.00346435807478,-358.58585099325137,-226.2768508324584,210.73358397978316,-120.80382875013483,-168.54263006332064,32.574164248700214,-96.47526300380628,-43.702707578501624,-34.96368521750722,103.39008882481606,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-125078.72074242402
Roberto López,Attacking Midfield,-6198.797571042402,-7151.554880241512,-6277.011187030957,470.9237246597559,-4277.0439621277055,4258.084258896881,-6516.6825629239165,-7050.865219332351,-5757.459790678997,-6233.469494889125,1299.9868435588035,-5306.186129294718,-4440.532627296908,-4551.917781488072,-5171.803226860487,-6227.463928997249,-4003.662404521893,-5361.8914428012795,-5203.029433023474,-2068.4563289226194,-4165.064323307024,-3436.410516860799,345.57185525076835,-1335.632719615988,-1896.6963334351028,-2312.521108247221,-4184.000491196859,-3229.9658449015824,-3405.150810237521,-3676.816172301736,-3791.3508317691762,-3616.116941260517,-2389.1346687515484,-1161.0741700505064,-2319.1987167201532,-2573.2507530811536,-2083.0934168651434,-1940.5563466469266,-2556.280872377282,-2448.7506902126183,-388.70944931926766,-2564.4843058603246,-1670.7392502374364,-220.51913968810865,-1476.74258821717,-2177.9263514972463,38.71588299858406,-464.75363098730355,-735.2737236699779,-1258.015857096462,-1116.9099547461178,-1003.9991427854461,-572.829702233725,-737.7324700069256,-864.4371122331713,-1170.5982691687855,-692.0436128283834,-702.8480487238411,-620.2950885264517,-352.18727348179243,-303.5095031644285,-588.7708628666837,22.57274092852177,-202.73403213634245,-179.19118747767718,-121.21808522064929,-245.46808748867988,-222.44512029225004,-257.166407568549,-39.50947138917082,-113.89143071110529,-131.54950946590472,-13.510758932699344,-111.21514499340392,-34.96368521750722,-38.525841873818194,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-159328.65187384532
Romano Schmid,Attacking Midfield,14229.94410962564,17008.810287079246,15716.728492635828,8265.720053385401,13721.187124311922,4430.566954603588,12381.276016060416,12845.49742404835,22035.87083943875,3996.671940123542,17833.800096588246,6290.700947015223,16880.283765405497,8972.439998149684,6862.055080754499,7070.4445175432975,12496.072963374609,7385.220845558958,7166.411673703457,3537.7735832607564,4855.634742523258,10490.997775526132,-3246.6356577194924,2041.8197176688614,879.4737188553829,5599.511428372333,2791.8694186713583,4829.567977614744,7286.719041528341,4951.822164232343,5321.804378538384,4260.610633571431,6398.546413071102,1532.9606569891907,3800.2983711184497,5682.015311956384,2288.1699851550397,1461.910517359253,3972.445589116489,849.574122430309,1469.7189397619027,179.49912697871608,4288.506441822331,1162.417379951679,3380.529534476907,-251.3316493898532,1255.9432444740683,3335.666197935092,-431.195249263635,1315.1153422587927,-534.676751118018,2048.2882718481947,2677.0792716954966,400.0493977801289,333.88311742339414,213.34292847473208,1477.0082103370269,204.99064109787398,70.60696333039682,254.8723689670867,-253.24433892354338,276.87428904729575,-6.417740067913062,951.9684987271735,42.89974130481618,128.7308637439163,832.015749871,405.95868830192484,-10.903254122058378,204.37360069372124,1033.7837556854172,32.574164248700214,69.45374513840758,212.8445545981271,-34.96368521750722,-38.525841873818194,-17.31638933227552,31.26024204331029,-7.233502490055589,,,,,,321881.0398894652
Ruslan Malinovskyi,Attacking Midfield,1461.980559208114,-6298.8361096301915,-5880.727589199124,3353.9305859692404,-5059.575748494646,4521.881322918904,-6669.826473612607,-5027.506306446178,-3092.3458946403093,-5502.745106673934,-5313.538457652972,-4954.765308800476,-3210.485527717923,-3322.430710611912,-3968.417396098988,-5649.293996538965,-3488.045674275128,-5421.7370403992145,-5261.101926482285,-199.71302486149423,-4422.798582330746,-4334.952987337375,1542.9743595741884,-611.8929116263773,2267.558745000626,-1182.2307458729988,-5678.829757597191,-4024.1534843466216,-3405.150810237521,-2135.98789792065,-3335.6930712537983,-3345.354430875669,-3741.0856044165716,1532.9606569891907,-879.3170489934231,-2302.7293492585704,-1890.2435608936646,-1454.489651788901,-2598.6752000493198,2050.0673446790215,-1225.0022244057943,-110.9972630962728,-2031.905655816816,-988.8172061546574,-1493.5788867360402,835.7712543289085,-569.897797739158,-1224.8375967717825,449.03191349156845,-958.814554845851,251.33807377991639,-961.0595777495683,-572.829702233725,537.0597797649573,-864.4371122331713,-1170.5982691687855,-619.1594416892888,-807.5986667801927,-700.0145560483958,-352.18727348179243,98.6118107626525,-588.7708628666837,-267.3320690358265,-202.73403213634245,9.103295620523708,-277.43617832350276,-221.91072961061718,-218.61338975204163,-257.166407568549,-93.70570962981351,-168.54263006332064,-131.54950946590472,-68.8204283134373,-111.21514499340392,-34.96368521750722,-127.2232985604646,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-122220.22611514427
Rémy Cabella,Attacking Midfield,-6198.797571042402,-1466.763076166039,856.0935739420531,9333.50037238891,-364.3850302930033,4592.9036093863715,4080.8760567334252,2391.4763741364563,1857.1513408601113,-753.036583275196,2953.368168861748,667.9678191073733,172.14399612428556,1595.5175728927265,5658.669249993,-1602.1044693309723,2183.738358439294,-2010.5379773168975,-1950.9697993300078,-199.71302486149423,-814.5189559986337,-1639.3255759076465,345.57185525076835,-6643.057978206465,-508.61130728985995,-428.7038376235175,300.4873080041379,-1641.5905660115031,1319.1637754264643,-2135.98789792065,-1285.233148934597,-268.507721956939,-1713.1592009190367,2992.229521635694,200.59420180162442,542.108639327304,-26.028286502704315,-1454.489651788901,1810.3348778425777,-2739.7793501517,1469.7189397619027,1256.9720814884897,-767.8232362889869,-527.8383662747282,509.94063700952364,398.87220257098977,1053.0720175614874,789.384912557087,1089.1971227680801,776.5529982076928,-39.778528034133394,452.36777134807295,-162.9312730894989,1019.5746032767447,-864.4371122331713,-1170.5982691687855,181.77935475933663,65.32315035607172,-35.68566003219522,760.7554043411527,98.6118107626525,17.180743473101895,167.52514591069593,951.9684987271735,221.5380970646478,191.21810098505767,46.346030370205305,-122.82012624683206,-257.166407568549,312.7660771750066,268.6669647544023,-49.487672608602246,-96.47526300380628,23.809729836400667,-34.96368521750722,14.692632138169648,234.73327761529035,31.26024204331029,-7.233502490055589,,,,,,16275.185105932058
Sammie Szmodics,Attacking Midfield,-6198.797571042402,-7435.794470445286,-7465.86198052646,-13463.609438336085,-6624.639321228527,4684.217977701687,-5138.387366725707,-5364.732791927207,-4995.998677525086,-4406.658524351148,-5313.538457652972,-4603.344488306237,-4645.540477226738,-5781.404852364231,-2765.031565337489,-445.76460441440287,-4003.662404521893,-1471.9275989354787,-1428.3173582007005,-3937.199632983745,-3134.127287212135,-1639.3255759076465,-552.4800229917968,1318.0799096792507,-1896.6963334351028,-3631.1931976838137,-696.0655362627502,1211.6020645873423,-1788.937925668263,-749.2424509776733,-1740.8909094499752,-1696.1645948952296,-361.2082652540137,-3742.8575459635504,-159.3762151300581,-2102.019920616009,-668.8611397409663,-482.3562620728497,-1072.4794038559708,-193.2785756847343,-853.3165465895603,-2805.733482825301,-587.2400334992969,-220.51913968810865,-1523.0424091440632,-837.8481617081864,-975.6402515643194,-844.7956138795432,160.95756931713822,-480.0924712448734,1415.804481036116,-1032.6255194760313,-924.171212928776,-886.6567982513045,333.88311742339414,98.0144953377724,-698.4977186959921,309.7412591542257,150.32643085234082,-352.18727348179243,-303.5095031644285,-155.94828690969402,-325.3130310286962,-202.73403213634245,-531.6398353281558,-254.00346435807478,-252.4716263172931,-76.83935976433145,210.73358397978316,-120.80382875013483,-113.89143071110529,32.574164248700214,-96.47526300380628,-16.697732612540708,-34.96368521750722,103.39008882481606,234.73327761529035,-31.150299808691376,-7.233502490055589,,,,,,-127079.75583967446
Samuele Vignato,Attacking Midfield,-4922.001216000649,-8004.273650852833,-8258.429176190128,-12395.82911933257,-7798.437000778937,4765.386305093079,-6179.765959408798,-5364.732791927207,-5757.459790678997,-6233.469494889125,-5313.538457652972,-4603.344488306237,-4850.548327156569,-4551.917781488072,-2765.031565337489,-6227.463928997249,-4777.087499892042,-5062.663454811602,-4912.666965729413,-3937.199632983745,-2618.65876916469,-4784.224222575663,46.22122916991331,-611.8929116263773,-1896.6963334351028,-4007.956651808554,-2689.1712247965265,-3259.3802019180653,-3156.5026741499432,-4293.14748205417,-4019.179712026865,-3862.2646779740153,-2614.459824695719,-1385.5770723038147,-1959.2282997884708,-2564.5242561836512,-2854.492840751058,-2426.623041504952,-1750.7886466085704,-1102.7431379943646,-1410.8450633139114,-2740.7958587217736,-2212.4888586065063,-1142.476819447967,-1708.2416928516363,-1948.6194085035138,-975.6402515643194,-844.7956138795432,-1951.5876212953508,-1377.6963779967066,-1786.4781389184325,-1154.2876204110182,-982.7281313779512,537.0597797649573,-864.4371122331713,-209.5279930274538,-825.6908294527708,-807.5986667801927,-700.0145560483958,-756.8937017810453,-303.5095031644285,-675.3353780580818,-354.30351202513106,-202.73403213634245,-217.81569683115424,-324.30160625435883,-345.4276871334325,-291.4162700160009,-257.166407568549,-120.80382875013483,-168.54263006332064,-131.54950946590472,-68.8204283134373,-111.21514499340392,-34.96368521750722,-74.00482454847676,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-186558.3588112179
