Player,Position,TI,Dead,CrsPA,90s,90s_stats_possession,Crs,Starts,Def 3rd,MP_stats_playing_time,onxGA,onGA,Pass,Unnamed: 0,Tkl+Int,onxG,Att,Blocks_stats_defense,Att 3rd_stats_possession,onG,PassLive,PPA,KP,Carries,SCA,+/-90,Off,Cmp,1/3_stats_possession,xG+/-90,GCA,xA,Int_stats_misc,Mid 3rd,TotDist,PrgP,Ast,Fld_stats_misc,xAG,PrgC,PrgDist,PrgR,+/-,Att 3rd,npxG/Sh,G/SoT,Mn/MP,GCA90,xG+/-,Def 3rd_stats_possession,A-xAG,PKcon,Sh/90,PassDead,Tkl%,FK_stats_passing_types,Won%,1/3,G/Sh,SCA90,npxG+xAG,CK,G+A,In,Tkld,Succ,Gls,SoT/90,Sw,FK,npxG,xG,Sh_stats_defense,TB,Out,G-xG,CPA,PKwon,OG,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Nathaniel Brown,Left-Back,299.15072158660064,2162.071442349349,-2125.6037848201972,1737.2552584896598,1694.6248520551474,3083.544234241805,1607.144888886341,6260.664253601368,857.1082351238828,252.73877760700614,1259.4284157776451,6630.1324959991525,1853.529055546593,4258.219883600538,4376.3137480433725,3.871335604728043,2754.809777126777,1697.1750384269528,4399.864570814474,2437.6484096313134,1555.5173087324574,4778.280510866843,584.8018685648117,2843.488430897968,2563.6739266304144,4819.297391963307,127.9850275431306,224.4259266472479,3067.477534123513,3605.956201255806,3726.7062213618465,-250.55608798454583,1353.5045195881755,-356.8657929866449,201.63415037280947,3382.7394250353245,714.8498729425796,1963.541460677128,492.60171849266663,-553.0035210736518,1277.826454932966,1606.1714790668939,5673.311619764823,4404.662033487631,2310.414620829227,621.3885145321682,1646.9874511085025,1473.7194273434975,41.94420985278526,1376.7817627054974,-494.74601757042456,106.53476880728856,1273.816623272188,1519.970213213388,96.90351641960712,-1048.7185095661873,-274.6510533937861,1095.7295819698156,683.002175016257,904.2985678010057,794.6268234456824,1121.7425239430183,1165.2659761336265,272.15619244476727,-62.300090078479386,728.4833379526839,150.61286511904996,9.196109992920219,-113.95846064350815,408.8654587893139,338.9332696109266,-179.2551835070414,103.2653962504237,-51.71802330069158,106.50645120163004,3.936406814100112,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,109399.3971933114
Nhoa Sangui,Left-Back,-3916.211206194771,-4646.4028557805805,-6123.906654850258,-2913.469902545668,-2841.9764329053914,-5251.2013826251505,-3965.409712787449,-5866.791921056179,1605.9501668636972,-536.2311675334532,2.523904640836624,-4912.625703642791,1926.1157261185572,-4434.253044670368,-3136.243322219849,-2442.313239408224,-3889.697223772167,-3054.1344597219413,-1628.446835071213,-2967.507626782504,-4320.881413145715,-3750.6933042288115,-2011.4770760192876,-2889.53682654004,-1613.9485565895825,-936.1225149856784,-1470.0896164137237,-1822.5358218935824,-2495.5210882284673,-218.89190998038455,-2550.9436790526124,-2514.0831957633013,-1879.3264192843005,-1403.7467839214946,-1228.206465474765,-609.2137353144185,-1702.774824683258,-1963.1439023731446,-1547.059818848851,-1415.2508828700463,-796.9872710859236,-759.8803503294846,448.51423346268376,-1544.6780605640106,17.16973366465739,-1581.3834360995393,505.44291297066775,-944.8611884508398,-640.0894112841098,840.4391244067787,-494.74601757042456,-935.1075387718284,-380.51421178827815,786.7310422634106,-568.3063368969439,-1029.481284019142,-226.04542987207137,-424.5906337355454,-598.5592213901327,-626.0505680802555,-315.00979225974993,-288.93368040956534,-232.4517676261402,-276.36169652228017,-106.87687866911553,-252.01585745390145,-264.74287116317464,9.196109992920219,-113.95846064350815,-176.0001866539626,-153.57693406459617,-58.13024268410163,-104.51709802315614,-51.71802330069158,-17.502567810000834,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-108770.9742705654
Nicolas Cozza,Left-Back,6776.414171592124,4188.403078697543,-3125.1795023277123,4180.856614287884,4078.2628153395003,-3526.7712549975045,3696.852864514012,6260.664253601368,3103.6340303433262,7075.008303233335,5449.110119567007,281.6154861960835,2007.7757305120167,5367.897278698952,562.833001716864,-752.7874524289392,1973.103071138666,-975.4365542818001,592.5099986761456,-2476.1298052903385,-1555.5173087324574,-2803.029546995961,-1405.2393529184317,-2252.534020158039,-1934.1651504348386,1941.587438488814,-635.5395245695887,-2846.016696163998,-2641.5000112359035,-1175.1039377894322,-1295.4136989697204,2861.793685211243,2161.7122543062947,-513.511413472427,136.64139510701062,-1939.8647887643328,-896.8999254746454,-235.40234263102465,-712.6528263000482,189.4121802014047,-837.6698931647253,-1647.1497863531267,1101.6139067504514,1231.6806499934223,17.16973366465739,773.303821472286,-864.4105327947343,-1826.774562165902,454.1623325179416,-1412.1999564478392,-494.74601757042456,-148.08890637871784,-681.3016363447265,469.82258702231894,-265.93822175305706,172.8453126711937,-177.43980635035652,61.911835290170146,-859.2157765914322,105.85554038469554,-315.00979225974993,-288.93368040956534,-232.4517676261402,22.829879277927517,-196.0304558503878,74.81720768162697,16.62714373768715,-231.83877297940953,-113.95846064350815,130.3580085782298,104.40460119401095,184.11963896177792,-0.6258508863662121,-51.71802330069158,-31.281347700182042,-56.84903794316682,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,23524.55441951896
Nicolás Tagliafico,Left-Back,1121.6603660317464,459.95286781686656,-5124.330937342743,2289.0362097989387,2232.865682474197,-3095.663723090593,2303.7142140955643,3096.9800341254854,108.26630338406825,2666.0586098013546,1678.3965861565812,1435.8913061602777,2098.509068726972,7217.359603862973,5024.60547491888,3787.165275773065,1973.103071138666,590.3358939718128,5034.423666170863,-1001.9963408138428,-3283.8698739907436,-3118.917466073578,2904.320113472433,-1297.0298105850377,2676.6729091878638,502.7324617515679,3324.1343154568394,-799.0549476231673,2077.4714234836497,2649.7441734467584,-1504.6686956502022,4842.379904517654,3778.1277237425325,2058.7317364265705,1631.474766220384,-609.2137353144185,1722.1934969533454,-1177.8068297630898,-527.229050178092,1195.8179305948975,-146.0653178250954,1754.0497184041676,4367.112273189288,2024.9259958669738,1196.5528184921502,1153.0920888225803,1038.1636974349904,992.6757689534635,866.380455183098,304.0964861080602,-494.74601757042456,1379.6531447373209,-681.3016363447265,227.48082713207177,278.3243855059392,321.9338106607951,405.82767591022116,426.7886870594569,-518.9141628564022,372.0032161901324,-315.00979225974993,416.40442176672644,-232.4517676261402,-326.22695915564816,-374.3376102129323,728.4833379526839,284.5985865004127,-151.49381198863296,-113.95846064350815,520.2684388737474,432.7447369776928,103.36967841315142,-104.51709802315614,-51.71802330069158,51.39133164090522,-26.456315564533348,355.4734242343489,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,67388.06908812022
Niels Nkounkou,Left-Back,-7514.690900642285,-7402.213881214124,-5124.330937342743,-7879.498464329155,-7686.143906676815,-3670.4737656331413,-7448.256338833567,-4812.230514564218,-5882.469150534448,-5502.100822241052,-5863.03048066427,-5489.763613624888,2180.1690731204317,-4249.306812153965,-4661.635620750452,-5261.644613999422,-4671.4039297602785,-4565.914754587499,-4483.96276417496,-2967.507626782504,-3629.5403870424007,-1855.3657897631108,-3566.6086265823515,-2411.7847217535395,120.55799340555512,-936.1225149856784,-3787.297850151163,-1208.4472973313334,34.780243900428,-2131.3159655984796,-876.9037056087565,-1948.2014188186124,-2687.5341540024197,-2816.812342225705,-2528.061570790742,-1939.8647887643328,-2508.64972389187,-392.4697571530354,-1083.5003785439603,-2035.1319538375692,-1732.687578898364,-20.48915364311623,-204.58543982508374,-1148.0553876272343,17.16973366465739,-2416.917624270187,201.03103613391147,-49.585490891609915,-1307.1332825059083,-1304.9314287880954,-494.74601757042456,638.9297260143928,-230.12049951005395,-14.860932758174988,-507.83271386816654,-938.1044626706765,-785.0101003717917,-424.5906337355454,1283.9603439525865,-260.09751384777996,-315.00979225974993,-524.046381134996,-232.4517676261402,-176.6311712555443,-106.87687866911553,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-148.14944163285418,-130.1240672229046,-98.50522295841489,-0.6258508863662121,-51.71802330069158,-31.281347700182042,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-153535.8789435783
Nuno Mendes,Left-Back,504.7781326978871,541.0061332707943,3871.850520224893,1106.6484569933448,1079.4924744333803,-509.0185316491241,910.5755636771173,-1648.5462950883361,857.1082351238828,-3228.010980365609,-2930.253288011717,281.6154861960835,2334.4157480858553,4.4565357232861995,8761.816606318858,4999.892374402367,1582.2497181446108,3127.967103210427,7255.380499918222,5385.915338584305,4320.881413145715,1935.2892391682913,4683.496039964074,3798.992640470969,7125.295983770535,502.7324617515679,4203.075369633109,3499.564724312577,8242.293128615398,1693.5321456377105,2680.431237959437,598.2665774324875,949.400652229116,3626.0016847674337,3386.2791583969524,721.4373181354958,311.91242333827336,3848.350434941259,1697.8562632853816,1869.7583972863324,952.3654783025521,4415.8580264750935,-857.6851131128512,2024.9259958669738,-900.1282212011706,317.5579006519327,809.8547898074236,3999.1986338911756,491.63670730568316,-2055.8111224063014,1724.925304502291,939.8486148705825,-380.51421178827815,389.04200039223645,641.1661236786034,403.69201923573803,1402.2429581053748,-59.713781966258765,1059.506088084801,1236.9831625578017,-280.3336480189552,181.29172104129586,-182.5332767775771,421.75198034487113,740.0821045529709,74.81720768162697,512.3743128487293,1535.7503688176753,-113.95846064350815,353.16396874709704,292.0275359275434,143.7446586874647,207.15664338721362,-51.71802330069158,-141.51158682163174,79.91821276068377,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,114273.10519482699
Nuno Tavares,Left-Back,2972.3070660333246,3945.243282335759,12868.031977792527,2367.862059985976,2309.7572296769163,8831.644659667292,3696.852864514012,-593.9848885963756,1605.9501668636972,-1093.1511288090715,421.49207501977276,2013.0292161423752,2343.4890819073507,744.2414657888952,1592.4728032250212,2045.8135444079126,409.68965916244395,3856.8611739491776,2178.907737067116,5140.226427838222,8814.59808281726,5094.16842994446,2719.8129803547813,4276.744745257471,1391.184884681063,-2374.9774917229247,1406.444742708614,8821.665270518735,1849.5267025811715,7430.804312491995,5819.256188166667,1447.0892428495206,-667.0148172071221,903.6228622469986,2736.3516057389643,8705.343638834982,2931.005845766264,4476.6200930293035,5684.467449907438,1177.7981320202603,952.3654783025521,866.7802823805258,1101.6139067504514,-1148.0553876272343,-1620.8623285957494,621.3885145321682,3245.1498045014714,872.4148543559551,289.2750834518791,3951.226426539346,1724.925304502291,1912.048101944425,-230.12049951005395,-841.3084728967094,1245.9023539663772,-149.37821524181635,575.947358236223,-424.5906337355454,950.8991900842594,1037.372405703724,-2.9244940925971235,1356.8552246684487,-32.77780423188782,1269.4614451121265,1542.4642991844214,-252.01585745390145,123.81572084277737,250.23099296524998,871.3073970034893,74.65651853601302,57.49886751062786,-98.50522295841489,103.2653962504237,16.963511642626834,-141.51158682163174,231.8818246538511,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,150566.85213162054
Oleksandr Zinchenko,Left-Back,-7823.132017309214,-7483.267146668051,-6123.906654850258,-8588.93111601251,-8378.167831501305,-5826.011425167699,-8841.394989252014,-7975.914734040099,-6631.311082274263,-8008.240647981335,-8376.839502937888,-4335.487793660694,2416.0757524793153,-7023.500299899999,-6072.62349689126,-5168.35791410486,-4671.4039297602785,-4943.859828303887,-5435.801407209542,-3950.263269766834,-4320.881413145715,-4382.469142384045,-4014.697378439506,-3526.539632922041,3431.88867975991,-2374.9774917229247,-3503.1956912254996,-3460.1052207262474,2119.403500483893,-2131.3159655984796,-3178.708669094058,-3079.96497270799,-3495.7418887205386,-2678.475950108391,-2138.105039195949,-1939.8647887643328,-2508.64972389187,-2434.346145939178,-2010.6192591537413,-2301.824972742201,-2302.2442880015888,423.14556436870475,-2163.884459688386,-751.4327146904583,17.16973366465739,-2720.7482381504224,657.6488513890455,177.57401445923944,-1569.4539060200989,89.55943078857278,-494.74601757042456,500.044085003844,-681.3016363447265,-2009.520033393284,-447.3590908393891,230.55698931232962,-687.798853328362,-424.5906337355454,473.0288388818767,-692.5874870316145,-315.00979225974993,-524.046381134996,-232.4517676261402,-525.68800968912,-374.3376102129323,-252.01585745390145,-264.74287116317464,9.196109992920219,-113.95846064350815,-148.14944163285418,-130.1240672229046,-179.2551835070414,-0.6258508863662121,-51.71802330069158,-31.281347700182042,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-186762.38858726597
Oliver Scarles,Left-Back,-7925.945722864857,-8212.746535753402,-6123.906654850258,-6539.459011149483,-6378.987604230558,-5107.498871989513,-6751.687013624343,-2703.1077015802966,-5133.627218794632,-5362.870831922147,-5863.03048066427,-295.5224237860137,2434.2224201223057,-3694.468114604759,-4928.579272993308,-4536.081392597276,-1153.7237528137782,-3513.0677635204142,-5118.521859531348,-4687.330002005081,-3283.8698739907436,-4382.469142384045,-3579.787707519327,-4322.793140899542,-1114.1754828621702,502.7324617515679,-3103.677030236286,-2231.9281716017485,-611.867209887809,-3087.527993407527,-3178.708669094058,-1665.260530346268,-2687.5341540024197,-2498.6386403558827,-2203.0977944617475,-1939.8647887643328,-2307.1809990897173,-2434.346145939178,-1825.195483031785,-2188.3002417219864,-1041.0830035587342,-316.24563231766354,-1510.7847864006187,-1148.0553876272343,17.16973366465739,-1657.3410895695984,-1625.4402248866245,-183.20872933328602,-1149.7409083973942,89.55943078857278,-494.74601757042456,-402.7125815647242,-681.3016363447265,457.39480446384454,-870.6744520408307,91.08710409625077,-833.6157238935065,-424.5906337355454,-996.7845140587847,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-276.36169652228017,-374.3376102129323,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-176.0001866539626,-153.57693406459617,-98.50522295841489,-0.6258508863662121,-51.71802330069158,-17.502567810000834,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-156243.6538182085
Patrick Dorgu,Left-Back,2046.9837160325353,865.2191950865052,2872.274802717378,-1376.3658238983987,-1342.5912624523323,1646.5191278854336,7876.268815769355,6260.664253601368,5350.15982556277,8977.818170925033,10476.728164114242,7784.4083159633465,2760.8624376961448,6107.6822087645605,1935.6860703944074,2584.8033660209358,5881.636601079222,5530.6179289789025,-359.3286443584367,5877.29316007647,4320.881413145715,2882.952996401142,3774.139455312791,5869.251761212473,-7486.193623440591,-2374.9774917229247,1655.0341317685693,6160.614997415656,-4468.984646024027,4562.168229064853,797.1362678350993,1447.0892428495206,5798.64706053783,2947.888651657148,1241.518234625591,-609.2137353144185,10385.34866344593,1653.1913886095404,5499.0436737854825,1190.26001681766,3922.196890055081,-3865.323376412231,1101.6139067504514,-156.49870528529416,-638.0430912395053,7761.407940717702,505.44291297066775,-1906.9485052309074,491.63670730568316,-944.3540888234152,-494.74601757042456,2525.4596830743494,-380.51421178827815,820.9074442992145,-24.043729637947603,3880.8205368641893,284.31361710593416,-181.33939922268763,349.94102114792975,1941.6331837414725,-280.3336480189552,416.40442176672644,-232.4517676261402,820.6740814118149,249.7374300559735,728.4833379526839,364.99001932923034,330.57595395602664,-113.95846064350815,1332.3022093687152,1116.5512159764103,62.99469813883815,207.15664338721362,-51.71802330069158,-86.39646726090689,277.47090822180127,168.14457209815234,175.20562310339702,-5.031972021899184,-2.609622047814141,,,,,147474.89099061154
Paulo Azzi,Left-Back,-8337.20054508743,-8618.012863023041,-3125.1795023277123,-7485.369213393957,-7301.68617066321,-3814.176276268779,-6751.687013624343,-6921.353327548139,-9626.67880923352,-6244.660770608542,-6281.998651043206,-5489.763613624888,2906.035778840073,-4989.091742219574,-5233.657732699428,-5821.364813366793,-4671.4039297602785,-4376.942217729304,-6070.360502565931,-3458.8854482746688,-2938.199360939086,-3118.917466073578,-4344.174401863884,-2571.03542334904,-2979.4111597772444,-3813.8324684601707,-4098.034586476107,-2027.2319967476656,144.13502221716897,-3087.527993407527,-1923.1786890111664,-2514.0831957633013,-1475.2225519252409,-3019.841341244939,-2658.0470813223396,-1939.8647887643328,-2307.1809990897173,-1020.7394152410791,-1268.9241546659166,-2153.1616345014436,-1529.2744685043554,-612.0021109922109,-857.6851131128512,41.812631183094055,-1620.8623285957494,393.5155541219915,-1625.4402248866245,-36.2231670474423,-1502.000031402164,-875.8573181491207,-494.74601757042456,2328.7050249760723,-380.51421178827815,-108.06930194673147,-931.1480750696079,307.5058915005112,-857.9185356543638,-424.5906337355454,806.0899927502039,-293.3659733234596,-315.00979225974993,-524.046381134996,-232.4517676261402,-326.22695915564816,-62.300090078479386,-252.01585745390145,579.3671735394108,-231.83877297940953,-113.95846064350815,-64.59720656952898,-59.76546669782993,-98.50522295841489,-0.6258508863662121,-51.71802330069158,-72.61768737072568,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-170990.80315281072
